recording_id	prompt_id	take	tier	kind	asaxi	translation_en	translation_scope	dictionary_pitch_by_word	predicted_utterance_pitch_by_word	morphology_by_word	predicted_boundary_tone	reference_authority	reference_reading	reference_agreement	annotation_status
asx_nat_b6b1a93f38ac_t01	asx_nat_b6b1a93f38ac	1	C	natural_reader	xő va ỏbỏŕo xona ken ŕa pjonoshěsa ijonů ken zèbů — onă hjinýj pỏpỏ ba xő ỏbwonů nivå.	He was able to sit up in bed and look at picture books, while the little Rabbit cuddled close at his side.	terminal_aligned	xő [L] | va [L] | ỏbỏŕo [H.L.L] | xona [H.L] | ken [L] | ŕa [L] | pjonoshěsa [H.H.L.L] | ijonů [H.L.L] | ken [L] | zèbů [H.H] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | ba [L] | xő [L] | ỏbwonů [L.H.L] | nivå [L.L]	xő [H] | va [L] | ỏbỏŕo [H.L.L] | xona [H.L] | ken [L] | ŕa [L] | pjonoshěsa [H.H.L.L] | ijonů [H.L.L] | ken [L] | zèbů [H.H] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | ba [L] | xő [L] | ỏbwonů [L.H.L] | nivå [L.L]	xő [lexical] | va [va- (prefix)] | ỏbỏŕo [lexical] | xona [lexical] | ken [lexical] | ŕa [lexical] | pjonoshěsa [pjono (compound modifier) + shěsa (compound head: shěso (root) + -a (plural))] | ijonů [ijo (root) + -n- (infix) + -ů (verbalizer)] | ken [lexical] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)] | onă [lexical] | hjinýj [lexical] | pỏpỏ [lexical] | ba [ba- (prefix)] | xő [lexical] | ỏbwonů [lexical] | nivå [lexical]	L%	none		no_reference	model_hypothesis
asx_nat_13fa351dc736_t01	asx_nat_13fa351dc736	1	C	natural_reader	ŕa gănå xi, gja xő xona ŕa kampỏnonů zèbăhè.	And one day, they let him get up and dress.	exact	ŕa [L] | gănå [L.L] | xi [H] | gja [L] | xő [L] | xona [H.L] | ŕa [L] | kampỏnonů [L.H.L.L] | zèbăhè [L.L.L]	ŕa [H] | gănå [L.L] | xi [H] | gja [L] | xő [L] | xona [H.L] | ŕa [L] | kampỏnonů [L.H.L.L] | zèbăhè [L.L.L]	ŕa [lexical] | gănå [lexical] | xi [lexical] | gja [lexical] | xő [lexical] | xona [lexical] | ŕa [lexical] | kampỏnonů [kampỏno (root) + -n- (infix) + -ů (verbalizer)] | zèbăhè [zè- (prefix) + bă (function morpheme) + -hè (suffix)]	L%	none		no_reference	model_hypothesis
asx_nat_8f297264113f_t01	asx_nat_8f297264113f	1	C	natural_reader	pjona xină xinihè zèxiŕa, ŕa pjokema dăgo em.mo zèbů.	It was a bright, sunny morning, and the windows stood wide open.	terminal_aligned	pjona [H.L] | xină [H.H] | xinihè [H.L.L] | zèxiŕa [L.H.H] | ŕa [L] | pjokema [H.L.L] | dăgo [L.L] | em.mo [H.L] | zèbů [H.H]	pjona [H.L] | xină [H.H] | xinihè [H.L.L] | zèxiŕa [L.H.H] | ŕa [L] | pjokema [H.L.L] | dăgo [L.L] | em.mo [H.L] | zèbů [H.H]	pjona [pjo (lexical unit) + na (function morpheme)] | xină [lexical] | xinihè [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)] | ŕa [lexical] | pjokema [pjokem (root) + -a (plural)] | dăgo [lexical] | em.mo [lexical] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)]	L%	none		no_reference	model_hypothesis
asx_nat_301c9dddc171_t01	asx_nat_301c9dddc171	1	C	natural_reader	dhè onă bỏhjá — va txempỏ pỏka — ni xaembi hùzèmaaśù, ŕa onă hjinýj pỏpỏ ỏ săpỏno gùko zèbabů, ŕima nivå.	They had carried the Boy out on to the balcony, wrapped in a shawl, and the little Rabbit lay tangled up among the bedclothes, thinking.	terminal_aligned	dhè [L] | onă [L.L] | bỏhjá [H.L] | va [L] | txempỏ [H.H] | pỏka [H.L] | ni [L] | xaembi [H.L.L] | hùzèmaaśù [L.L.H.L.L] | ŕa [L] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | ỏ [L] | săpỏno [H.L.L] | gùko [H.L] | zèbabů [L.L.L] | ŕima [H.L] | nivå [L.L]	dhè [H] | onă [L.L] | bỏhjá [H.L] | va [L] | txempỏ [H.H] | pỏka [H.L] | ni [L] | xaembi [H.L.L] | hùzèmaaśù [L.L.H.L.L] | ŕa [L] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | ỏ [L] | săpỏno [H.L.L] | gùko [H.L] | zèbabů [L.L.L] | ŕima [H.L] | nivå [L.L]	dhè [lexical] | onă [lexical] | bỏhjá [lexical] | va [va- (prefix)] | txempỏ [lexical] | pỏka [lexical] | ni [lexical] | xaembi [lexical] | hùzèmaaśù [hù- (prefix) + zè- (prefix) + maaśù (root)] | ŕa [lexical] | onă [lexical] | hjinýj [lexical] | pỏpỏ [lexical] | ỏ [ỏ- (prefix)] | săpỏno [lexical] | gùko [lexical] | zèbabů [zè- (prefix) + ba- (prefix) + -b- (verbal bridge) + -ů (verbalizer)] | ŕima [lexical] | nivå [lexical]	L%	none		no_reference	model_hypothesis
asx_nat_b8b312e20adf_t01	asx_nat_b8b312e20adf	1	C	natural_reader	pwo onă bỏhjá ni ksùŕo hùpaxo.	The Boy was going to the seaside to-morrow.	terminal_aligned	pwo [H] | onă [L.L] | bỏhjá [H.L] | ni [L] | ksùŕo [L.H] | hùpaxo [L.L.H]	pwo [H] | onă [L.L] | bỏhjá [H.L] | ni [L] | ksùŕo [L.H] | hùpaxo [L.L.L]	pwo [lexical] | onă [lexical] | bỏhjá [lexical] | ni [lexical] | ksùŕo [lexical] | hùpaxo [hù- (prefix) + pa- (prefix) + xo (root)]	L%	none		no_reference	model_hypothesis
asx_nat_ed63da505068_t01	asx_nat_ed63da505068	1	C	natural_reader	nona săsă hùzèŕimpù, ŕa nå sè onă dokùshá xùjana xů să zèxiŕa.	Everything was arranged, and now it only remained to carry out the doctor's orders.	terminal_aligned	nona [H.L] | săsă [L.L] | hùzèŕimpù [L.L.H.L] | ŕa [L] | nå [L] | sè [L] | onă [L.L] | dokùshá [L.L.H] | xùjana [H.L.L] | xů [H] | să [H] | zèxiŕa [L.H.H]	nona [H.L] | săsă [L.L] | hùzèŕimpù [L.L.H.L] | ŕa [L] | nå [L] | sè [L] | onă [L.L] | dokùshá [L.L.H] | xùjana [H.L.L] | xů [H] | să [H] | zèxiŕa [L.H.H]	nona [nono (root) + -a (plural)] | săsă [lexical] | hùzèŕimpù [hù- (prefix) + zè- (prefix) + ŕimpù (root)] | ŕa [lexical] | nå [lexical] | sè [lexical] | onă [lexical] | dokùshá [lexical] | xùjana [lexical] | xů [lexical] | să [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)]	L%	none		no_reference	model_hypothesis
asx_nat_9fb5b7bfd295_t01	asx_nat_9fb5b7bfd295	1	C	natural_reader	gja ăni jo săsă zèjýnů — onă hjinýj pỏpỏ pù săpỏno babů nivå, sè xő těněn să pădåmë, ŕa zètaŕa.	They talked about it all, while the little Rabbit lay under the bedclothes, with just his head peeping out, and listened.	terminal_aligned	gja [L] | ăni [H.H] | jo [H] | săsă [L.L] | zèjýnů [L.H.H] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | pù [L] | săpỏno [H.L.L] | babů [L.L] | nivå [L.L] | sè [L] | xő [L] | těněn [H.L] | să [H] | pădåmë [L.H.L] | ŕa [L] | zètaŕa [L.H.L]	gja [H] | ăni [L.H] | jo [H] | săsă [L.L] | zèjýnů [L.H.H] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | pù [L] | săpỏno [H.L.L] | babů [L.L] | nivå [L.L] | sè [L] | xő [L] | těněn [H.L] | să [H] | pădåmë [L.H.L] | ŕa [L] | zètaŕa [L.H.L]	gja [lexical] | ăni [lexical] | jo [lexical] | săsă [lexical] | zèjýnů [zè- (prefix) + jýn (root) + -ů (verbalizer)] | onă [lexical] | hjinýj [lexical] | pỏpỏ [lexical] | pù [pù- (prefix)] | săpỏno [lexical] | babů [ba- (prefix) + -b- (verbal bridge) + -ů (verbalizer)] | nivå [lexical] | sè [lexical] | xő [lexical] | těněn [lexical] | să [lexical] | pădåmë [pă- (prefix) + dåmë (root)] | ŕa [lexical] | zètaŕa [zè- (prefix) + taŕa (root)]	L%	none		no_reference	model_hypothesis
asx_nat_1215fbabb2b9_t01	asx_nat_1215fbabb2b9	1	C	natural_reader	dhè vakam jamikùkishů paxiŕa, ŕa dhè onýj onă bỏhjá va ỏbỏŕo zá igùŕanů shěsa ja igùŕana săsă ŕăků xăhè.	The room was to be disinfected, and all the books and toys that the Boy had played with in bed must be burnt.	terminal_aligned	dhè [L] | vakam [H.L] | jamikùkishů [H.L.L.L.L] | paxiŕa [L.H.H] | ŕa [L] | dhè [L] | onýj [L.L] | onă [L.L] | bỏhjá [H.L] | va [L] | ỏbỏŕo [H.L.L] | zá [L] | igùŕanů [H.L.L.L] | shěsa [H.L] | ja [L] | igùŕana [H.L.L.L] | săsă [L.L] | ŕăků [H.L] | xăhè [H.L]	dhè [H] | vakam [L.L] | jamikùkishů [H.L.L.L.L] | paxiŕa [L.H.H] | ŕa [L] | dhè [L] | onýj [L.L] | onă [L.L] | bỏhjá [H.L] | va [L] | ỏbỏŕo [H.L.L] | zá [L] | igùŕanů [H.L.L.L] | shěsa [H.L] | ja [L] | igùŕana [H.L.L.L] | săsă [L.L] | ŕăků [H.L] | xăhè [H.L]	dhè [lexical] | vakam [lexical] | jamikùkishů [jami (compound modifier) + kùki (compound head) + -sh- (infix) + -ů (verbalizer)] | paxiŕa [pa- (prefix) + xi (root) + -ŕa (validity suffix)] | ŕa [lexical] | dhè [lexical] | onýj [lexical] | onă [lexical] | bỏhjá [lexical] | va [va- (prefix)] | ỏbỏŕo [lexical] | zá [lexical] | igùŕanů [lexical] | shěsa [shěso (root) + -a (plural)] | ja [lexical] | igùŕana [igùŕa (lexical unit) + no (function morpheme) + -a (plural suffix)] | săsă [lexical] | ŕăků [lexical] | xăhè [lexical]	L%	none		no_reference	model_hypothesis
asx_nat_928d9db65f8b_t01	asx_nat_928d9db65f8b	1	C	natural_reader	„wå!”	"Hurrah!"	terminal_aligned	wå [L]	wå [L]	wå [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_b9c9c13e0b1e_t01	asx_nat_b9c9c13e0b1e	1	C	natural_reader	tte onă hjinýj pỏpỏ zèŕima.	thought the little Rabbit.	terminal_aligned	tte [L.L] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | zèŕima [L.H.L]	tte [L.H] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | zèŕima [L.H.L]	tte [lexical] | onă [lexical] | hjinýj [lexical] | pỏpỏ [lexical] | zèŕima [zè- (prefix) + ŕima (root)]	L%	none		no_reference	model_hypothesis
asx_nat_0a2fea9898e6_t01	asx_nat_0a2fea9898e6	1	C	natural_reader	„pwo wa ni ksùŕo paxo!”	"To-morrow we shall go to the seaside!"	terminal_aligned	pwo [H] | wa [L] | ni [L] | ksùŕo [L.H] | paxo [L.H]	pwo [H] | wa [L] | ni [L] | ksùŕo [L.H] | paxo [L.H]	pwo [lexical] | wa [lexical] | ni [lexical] | ksùŕo [lexical] | paxo [pa- (prefix) + xo (root)]	LH%	none		no_reference	model_hypothesis
asx_nat_876580778a67_t01	asx_nat_876580778a67	1	C	natural_reader	sèwo onă bỏhjá ăni ksùŕo nanå izozèjýnů, ŕa ă pỏpỏ onă xogă dăna lola, hjiny sëokùkiwa, ja hùsokama ijo xădăgo sỏjå.	For the Boy had often talked of the seaside, and he wanted very much to see the big waves coming in, and the tiny crabs, and the sand castles.	terminal_aligned	sèwo [L.L] | onă [L.L] | bỏhjá [H.L] | ăni [H.H] | ksùŕo [L.H] | nanå [L.L] | izozèjýnů [L.L.L.H.L] | ŕa [L] | ă [H] | pỏpỏ [H.L] | onă [L.L] | xogă [L.H] | dăna [H.L] | lola [H.L] | hjiny [H] | sëokùkiwa [H.L.L.L.L] | ja [L] | hùsokama [H.L.L.L] | ijo [H.L] | xădăgo [H.L.L] | sỏjå [L.H]	sèwo [H.L] | onă [L.L] | bỏhjá [H.L] | ăni [H.H] | ksùŕo [L.H] | nanå [L.L] | izozèjýnů [L.L.L.H.L] | ŕa [L] | ă [H] | pỏpỏ [H.L] | onă [L.L] | xogă [L.H] | dăna [H.L] | lola [H.L] | hjiny [H] | sëokùkiwa [H.L.L.L.L] | ja [L] | hùsokama [H.L.L.L] | ijo [H.L] | xădăgo [H.L.L] | sỏjå [L.L]	sèwo [lexical] | onă [lexical] | bỏhjá [lexical] | ăni [lexical] | ksùŕo [lexical] | nanå [lexical] | izozèjýnů [izo (function morpheme) + zè- (prefix) + jýn (lexical unit) + -ů (verbalizer)] | ŕa [lexical] | ă [lexical] | pỏpỏ [lexical] | onă [lexical] | xogă [lexical] | dăna [dă (lexical unit) + na (function morpheme)] | lola [lolo (root) + -a (plural)] | hjiny [hji (lexical unit) + -ný (reduced cold adjective suffix)] | sëokùkiwa [lexical] | ja [lexical] | hùsokama [hùso (root) + -kam (suffix) + -a (plural suffix)] | ijo [lexical] | xădăgo [xă- (prefix) + dăgo (function morpheme)] | sỏjå [sỏ (function morpheme) + jå (lexical unit)]	L%	none		no_reference	model_hypothesis
asx_nat_d6e569b280d5_t01	asx_nat_d6e569b280d5	1	C	natural_reader	ămă nana xő zèxijpù.	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	ămă [H.L] | nana [H.L] | xő [L] | zèxijpù [L.H.L]	ămă [H.L] | nana [H.L] | xő [L] | zèxijpù [L.H.L]	ămă [lexical] | nana [lexical] | xő [lexical] | zèxijpù [zè- (prefix) + -x- (infix) + ijpù (lexical unit)]	L%	none		no_reference	model_hypothesis
asx_nat_721ac31bb78e_t01	asx_nat_721ac31bb78e	1	C	natural_reader	„dhè sè xő txănýj pỏpỏhjá?”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	dhè [L] | sè [L] | xő [L] | txănýj [H.H] | pỏpỏhjá [H.L.L]	dhè [L] | sè [L] | xő [L] | txănýj [L.L] | pỏpỏhjá [L.L.L]	dhè [lexical] | sè [lexical] | xő [lexical] | txănýj [txă (root) + -nýj (cold adjective suffix)] | pỏpỏhjá [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_e5fb5ee915e2_t01	asx_nat_e5fb5ee915e2	1	C	natural_reader	tte ko zèkëjù.	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	tte [L.L] | ko [L] | zèkëjù [L.H.L]	tte [L.H] | ko [L] | zèkëjù [L.H.L]	tte [lexical] | ko [lexical] | zèkëjù [zè- (prefix) + këjù (root)]	L%	none		no_reference	model_hypothesis
asx_nat_6c00610bff56_t01	asx_nat_6c00610bff56	1	C	natural_reader	„nonă?”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	nonă [L.L]	nonă [L.L]	nonă [no- (prefix) + onă (function morpheme)]	LH%	none		no_reference	model_hypothesis
asx_nat_ff353a92edb5_t01	asx_nat_ff353a92edb5	1	C	natural_reader	tte onă dokùshá zëjù.	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	tte [L.L] | onă [L.L] | dokùshá [L.L.H] | zëjù [H.L]	tte [L.H] | onă [L.L] | dokùshá [L.L.H] | zëjù [H.L]	tte [lexical] | onă [lexical] | dokùshá [lexical] | zëjù [zè- (prefix) + ijù (lexical unit)]	L%	none		no_reference	model_hypothesis
asx_nat_f5006ab6f812_t01	asx_nat_f5006ab6f812	1	C	natural_reader	„jo sè gapo-săaai jamikùkiwa maka xiŕa!”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	jo [H] | sè [L] | gapo [H.L] | săaai [H.L.L.L] | jamikùkiwa [H.L.L.L.L] | maka [H.H] | xiŕa [L.L]	jo [H] | sè [L] | gapo [H.L] | săaai [H.L.L.L] | jamikùkiwa [H.L.L.L.L] | maka [H.H] | xiŕa [L.L]	jo [lexical] | sè [lexical] | gapo [lexical] | săaai [lexical] | jamikùkiwa [lexical] | maka [lexical] | xiŕa [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_16a88efb8446_t01	asx_nat_16a88efb8446	1	C	natural_reader	„jo nå ŕăkůè!”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	jo [H] | nå [L] | ŕăkůè [H.H.H]	jo [H] | nå [L] | ŕăkůè [H.H.H]	jo [lexical] | nå [lexical] | ŕăkůè [ŕă (root) + -k- (infix) + -ů (verbalizer) + -è (imperative suffix)]	LH%	none		no_reference	model_hypothesis
asx_nat_68672ed2782e_t01	asx_nat_68672ed2782e	1	C	natural_reader	„kjo?”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	kjo [H]	kjo [H]	kjo [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_bb4471e76b8e_t01	asx_nat_bb4471e76b8e	1	C	natural_reader	„fůăvi!”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	fůăvi [H.L.L]	fůăvi [H.L.L]	fůăvi [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_eb7b8825a078_t01	asx_nat_eb7b8825a078	1	C	natural_reader	„dåni xő jënýj să tapùhè.”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	dåni [L.L] | xő [L] | jënýj [H.H] | să [H] | tapùhè [H.L.L]	dåni [H.L] | xő [L] | jënýj [H.H] | să [H] | tapùhè [H.L.L]	dåni [lexical] | xő [lexical] | jënýj [jë (root) + -nýj (cold adjective suffix)] | să [lexical] | tapùhè [tapù (root) + -hè (suffix)]	L%	none		no_reference	model_hypothesis
asx_nat_5f8a63320a38_t01	asx_nat_5f8a63320a38	1	C	natural_reader	„xő nonă ma vanå náxăhè!”	"That?" said the doctor. "Why, it's a mass of scarlet fever germs!—Burn it at once. What? Nonsense! Get him a new one. He mustn't have that any more!"	source_context	xő [L] | nonă [L.L] | ma [H] | vanå [L.L] | náxăhè [H.H.L]	xő [L] | nonă [L.L] | ma [H] | vanå [L.L] | náxăhè [H.H.L]	xő [lexical] | nonă [no- (prefix) + onă (function morpheme)] | ma [lexical] | vanå [lexical] | náxăhè [lexical]	LH%	none		no_reference	model_hypothesis
asx_nat_7a20a426c546_t01	asx_nat_7a20a426c546	1	C	natural_reader	sèni dhè onă hjinýj pỏpỏ — zá txăný pjonoshěsa ja fůnono dăgo — ni pỏmáka zètopù, ŕa ni sè văŕo tamo, hù kùkùkam, zèmaaśù.	And so the little Rabbit was put into a sack with the old picture-books and a lot of rubbish, and carried out to the end of the garden behind the fowl-house.	terminal_aligned	sèni [L.L] | dhè [L] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | zá [L] | txăný [H.H] | pjonoshěsa [H.H.L.L] | ja [L] | fůnono [H.L.L] | dăgo [L.L] | ni [L] | pỏmáka [H.L.L] | zètopù [L.H.L] | ŕa [L] | ni [L] | sè [L] | văŕo [H.L] | tamo [H.L] | hù [L] | kùkùkam [H.L.L] | zèmaaśù [L.H.L.L]	sèni [H.L] | dhè [L] | onă [L.L] | hjinýj [H.H] | pỏpỏ [H.L] | zá [L] | txăný [H.H] | pjonoshěsa [H.H.L.L] | ja [L] | fůnono [H.L.L] | dăgo [L.L] | ni [L] | pỏmáka [H.L.L] | zètopù [L.H.L] | ŕa [L] | ni [L] | sè [L] | văŕo [H.L] | tamo [H.L] | hù [L] | kùkùkam [H.L.L] | zèmaaśù [L.H.L.L]	sèni [lexical] | dhè [lexical] | onă [lexical] | hjinýj [lexical] | pỏpỏ [lexical] | zá [lexical] | txăný [txă (root) + -ný (reduced cold adjective suffix)] | pjonoshěsa [pjono (compound modifier) + shěsa (compound head: shěso (root) + -a (plural))] | ja [lexical] | fůnono [lexical] | dăgo [lexical] | ni [lexical] | pỏmáka [lexical] | zètopù [zè- (prefix) + topù (root)] | ŕa [lexical] | ni [lexical] | sè [lexical] | văŕo [lexical] | tamo [lexical] | hù [lexical] | kùkùkam [lexical] | zèmaaśù [zè- (prefix) + maaśù (root)]	L%	none		no_reference	model_hypothesis
asx_nat_97caab35b7a3_t01	asx_nat_97caab35b7a3	1	C	natural_reader	no anő dăŕăa ŕů då gavină gă zèxiŕa, dzè onă văshá nobam xăxè zèbů sèni, jo xů ken.ná.	That was a fine place to make a bonfire, only the gardener was too busy just then to attend to it.	terminal_aligned	no [L] | anő [L.L] | dăŕăa [L.H.L] | ŕů [L] | då [L] | gavină [H.L.L] | gă [H] | zèxiŕa [L.H.H] | dzè [L] | onă [L.L] | văshá [H.H] | nobam [L.H] | xăxè [H.H] | zèbů [H.H] | sèni [L.L] | jo [H] | xů [H] | ken.ná [L.L]	no [H] | anő [L.L] | dăŕăa [L.H.L] | ŕů [L] | då [L] | gavină [H.L.L] | gă [H] | zèxiŕa [L.H.H] | dzè [L] | onă [L.L] | văshá [H.H] | nobam [L.H] | xăxè [H.H] | zèbů [H.H] | sèni [L.L] | jo [H] | xů [H] | ken.ná [L.L]	no [lexical] | anő [lexical] | dăŕăa [lexical] | ŕů [-ŕ- (infix) + -ů (verbalizer)] | då [lexical] | gavină [lexical] | gă [lexical] | zèxiŕa [zè- (prefix) + xi (root) + -ŕa (validity suffix)] | dzè [lexical] | onă [lexical] | văshá [lexical] | nobam [no- (prefix) + bam (root)] | xăxè [xă- (prefix) + xè (root)] | zèbů [zè (root) + -b- (verbal bridge) + -ů (verbalizer)] | sèni [lexical] | jo [lexical] | xů [lexical] | ken.ná [lexical]	L%	none		no_reference	model_hypothesis
asx_nat_ac441cf9a579_t01	asx_nat_ac441cf9a579	1	C	natural_reader	xő kaŕtèwa ckanů ŕa fasáma tănů zèxăhè, dzè wo pavwo xinihè jëný xogă ŕa jo săsă ŕăků tte xő zèdåka.	He had the potatoes to dig and the green peas to gather, but next morning he promised to come quite early and burn the whole lot.	terminal_aligned	xő [L] | kaŕtèwa [H.L.L] | ckanů [H.H] | ŕa [L] | fasáma [H.L.L] | tănů [H.L] | zèxăhè [H.H.H] | dzè [L] | wo [L] | pavwo [L.H] | xinihè [H.L.L] | jëný [H.H] | xogă [L.H] | ŕa [L] | jo [H] | săsă [L.L] | ŕăků [H.L] | tte [L.L] | xő [L] | zèdåka [L.H.L]	xő [H] | kaŕtèwa [L.L.L] | ckanů [H.H] | ŕa [L] | fasáma [H.L.L] | tănů [H.L] | zèxăhè [H.H.H] | dzè [L] | wo [L] | pavwo [L.H] | xinihè [H.L.L] | jëný [H.H] | xogă [L.H] | ŕa [L] | jo [H] | săsă [L.L] | ŕăků [H.L] | tte [L.L] | xő [L] | zèdåka [L.H.L]	xő [lexical] | kaŕtèwa [kaŕtè (root) + -wa (plural)] | ckanů [lexical] | ŕa [lexical] | fasáma [fasá (root) + -ma (plural)] | tănů [lexical] | zèxăhè [zè (root) + xă (dominant suffix) + -hè (suffix)] | dzè [lexical] | wo [lexical] | pavwo [lexical] | xinihè [lexical] | jëný [jë (root) + -ný (reduced cold adjective suffix)] | xogă [lexical] | ŕa [lexical] | jo [lexical] | săsă [lexical] | ŕăků [lexical] | tte [lexical] | xő [lexical] | zèdåka [zè- (prefix) + dåka (root)]	L%	none		no_reference	model_hypothesis
asx_nat_44b550a0db42_t01	asx_nat_44b550a0db42	1	C	natural_reader	nomao onă bỏhjá va pă vakam zènùnù, ŕa zá xő nùnù då jënýj pỏpỏhjá zèma.	That night the Boy slept in a different bedroom, and he had a new bunny to sleep with him.	terminal_aligned	nomao [L.H.L] | onă [L.L] | bỏhjá [H.L] | va [L] | pă [L] | vakam [H.L] | zènùnù [L.H.L] | ŕa [L] | zá [L] | xő [L] | nùnù [H.L] | då [L] | jënýj [H.H] | pỏpỏhjá [H.L.L] | zèma [L.H]	nomao [H.L.L] | onă [L.L] | bỏhjá [H.L] | va [L] | pă [L] | vakam [H.L] | zènùnù [L.H.L] | ŕa [L] | zá [L] | xő [L] | nùnù [H.L] | då [L] | jënýj [H.H] | pỏpỏhjá [H.L.L] | zèma [L.L]	nomao [no- (prefix) + mao (root)] | onă [lexical] | bỏhjá [lexical] | va [va- (prefix)] | pă [pă- (prefix)] | vakam [lexical] | zènùnù [zè- (prefix) + nùnù (root)] | ŕa [lexical] | zá [lexical] | xő [lexical] | nùnù [lexical] | då [lexical] | jënýj [jë (root) + -nýj (cold adjective suffix)] | pỏpỏhjá [lexical] | zèma [zè- (prefix) + ma (root)]	L%	none		no_reference	model_hypothesis
